cpu_id,oid,snap,osize,oseq,offset,length,truncate_size,truncate_seq
 3 ," ""200.00000002""", 18446744073709551614, 3583207, 0, 3583207, 2861, 0, 0 
 3 ," ""100000007a2.00000000""", 18446744073709551614, 1480, 0, 1480, 1480, 0, 0 
 1 ," ""100000007a5.00000000""", 18446744073709551614, 1402, 0, 1402, 1402, 0, 0 
 1 ," ""100000006ac.00000000""", 18446744073709551614, 3504, 0, 3504, 3504, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 3586068, 0, 3586068, 2861, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 3588929, 0, 3588929, 4875, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 3593804, 0, 3593804, 2861, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 3596665, 0, 3596665, 181600, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 3778265, 0, 3778265, 13818, 0, 0 
 1 ," ""10000000742.00000000""", 18446744073709551614, 559, 0, 559, 559, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 3792083, 0, 3792083, 223055, 0, 0 
 2 ," ""10000000844.00000000""", 18446744073709551614, 1586, 0, 1586, 1586, 0, 0 
 0 ," ""200.00000002""", 18446744073709551614, 4015138, 0, 4015138, 48414, 0, 0 
 1 ," ""10000000985.00000000""", 18446744073709551614, 429, 0, 429, 429, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4063552, 0, 4063552, 2861, 0, 0 
 1 ," ""10000000725.00000000""", 18446744073709551614, 1108, 0, 1108, 1108, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4066413, 0, 4066413, 2861, 0, 0 
 3 ," ""10000000988.00000000""", 18446744073709551614, 285, 0, 285, 285, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4069274, 0, 4069274, 2861, 0, 0 
 3 ," ""200.00000002""", 18446744073709551614, 4072135, 0, 4072135, 3357, 0, 0 
 3 ," ""100000005f2.00000000""", 18446744073709551614, 484, 0, 484, 484, 0, 0 
 1 ," ""10000000775.00000000""", 18446744073709551614, 982, 0, 982, 982, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4075492, 0, 4075492, 4278, 0, 0 
 3 ," ""100000007c8.00000000""", 18446744073709551614, 1462, 0, 1462, 1462, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4079770, 0, 4079770, 2861, 0, 0 
 3 ," ""10000000866.00000000""", 18446744073709551614, 1539, 0, 1539, 1539, 0, 0 
 3 ," ""200.00000002""", 18446744073709551614, 4082631, 0, 4082631, 2861, 0, 0 
 1 ," ""100000007c3.00000000""", 18446744073709551614, 428, 0, 428, 428, 0, 0 
 2 ," ""200.00000002""", 18446744073709551614, 4085492, 0, 4085492, 2861, 0, 0 
 3 ," ""200.00000002""", 18446744073709551614, 4088353, 0, 4088353, 3357, 0, 0 
 2 ," ""1000000065f.00000000""", 18446744073709551614, 491, 0, 491, 491, 0, 0 
 2 ," ""1000000077a.00000000""", 18446744073709551614, 1843, 0, 1843, 1843, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4091710, 0, 4091710, 2861, 0, 0 
 3 ," ""10000000850.00000000""", 18446744073709551614, 316, 0, 316, 316, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4094571, 0, 4094571, 2861, 0, 0 
 2 ," ""1000000082a.00000000""", 18446744073709551614, 581, 0, 581, 581, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4097432, 0, 4097432, 2861, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4100293, 0, 4100293, 3357, 0, 0 
 2 ," ""100000005fb.00000000""", 18446744073709551614, 1772, 0, 1772, 1772, 0, 0 
 3 ," ""100000006ea.00000000""", 18446744073709551614, 1576, 0, 1576, 1576, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4103650, 0, 4103650, 2861, 0, 0 
 1 ," ""100000007f2.00000000""", 18446744073709551614, 550, 0, 550, 550, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4106511, 0, 4106511, 2861, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4109372, 0, 4109372, 3357, 0, 0 
 0 ," ""10000000626.00000000""", 18446744073709551614, 514, 0, 514, 514, 0, 0 
 2 ," ""100000006c8.00000000""", 18446744073709551614, 3236, 0, 3236, 3236, 0, 0 
 2 ," ""200.00000002""", 18446744073709551614, 4112729, 0, 4112729, 2861, 0, 0 
 2 ," ""100000006f6.00000000""", 18446744073709551614, 528, 0, 528, 528, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4115590, 0, 4115590, 2861, 0, 0 
 3 ," ""1000000079e.00000000""", 18446744073709551614, 1536, 0, 1536, 1536, 0, 0 
 2 ," ""200.00000002""", 18446744073709551614, 4118451, 0, 4118451, 2861, 0, 0 
 0 ," ""100000007a0.00000000""", 18446744073709551614, 1022, 0, 1022, 1022, 0, 0 
 0 ," ""200.00000002""", 18446744073709551614, 4121312, 0, 4121312, 2861, 0, 0 
 0 ," ""100000007c5.00000000""", 18446744073709551614, 583, 0, 583, 583, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4124173, 0, 4124173, 2861, 0, 0 
 0 ," ""100000008a5.00000000""", 18446744073709551614, 3139, 0, 3139, 3139, 0, 0 
 3 ," ""200.00000002""", 18446744073709551614, 4127034, 0, 4127034, 2861, 0, 0 
 0 ," ""100000006dd.00000000""", 18446744073709551614, 1111, 0, 1111, 1111, 0, 0 
 3 ," ""200.00000002""", 18446744073709551614, 4129895, 0, 4129895, 2861, 0, 0 
 2 ," ""100000007c0.00000000""", 18446744073709551614, 178, 0, 178, 178, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4132756, 0, 4132756, 2861, 0, 0 
 2 ," ""100000008ab.00000000""", 18446744073709551614, 638, 0, 638, 638, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4135617, 0, 4135617, 2861, 0, 0 
 3 ," ""100000008bb.00000000""", 18446744073709551614, 248, 0, 248, 248, 0, 0 
 3 ," ""200.00000002""", 18446744073709551614, 4138478, 0, 4138478, 2861, 0, 0 
 1 ," ""100000008d5.00000000""", 18446744073709551614, 1810, 0, 1810, 1810, 0, 0 
 0 ," ""200.00000002""", 18446744073709551614, 4141339, 0, 4141339, 2861, 0, 0 
 1 ," ""10000000920.00000000""", 18446744073709551614, 48, 0, 48, 48, 0, 0 
 0 ," ""200.00000002""", 18446744073709551614, 4144200, 0, 4144200, 2861, 0, 0 
 2 ," ""10000000711.00000000""", 18446744073709551614, 549, 0, 549, 549, 0, 0 
 2 ," ""200.00000002""", 18446744073709551614, 4147061, 0, 4147061, 2861, 0, 0 
 2 ," ""100000006b9.00000000""", 18446744073709551614, 679, 0, 679, 679, 0, 0 
 2 ," ""200.00000002""", 18446744073709551614, 4149922, 0, 4149922, 2861, 0, 0 
 2 ," ""200.00000002""", 18446744073709551614, 4152783, 0, 4152783, 3357, 0, 0 
 1 ," ""1000000062e.00000000""", 18446744073709551614, 1713, 0, 1713, 1713, 0, 0 
 3 ," ""10000000871.00000000""", 18446744073709551614, 361, 0, 361, 361, 0, 0 
 2 ," ""200.00000002""", 18446744073709551614, 4156140, 0, 4156140, 2861, 0, 0 
 2 ," ""100000007bb.00000000""", 18446744073709551614, 435, 0, 435, 435, 0, 0 
 3 ," ""200.00000002""", 18446744073709551614, 4159001, 0, 4159001, 2861, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4161862, 0, 4161862, 3357, 0, 0 
 0 ," ""10000000658.00000000""", 18446744073709551614, 317, 0, 317, 317, 0, 0 
 0 ," ""10000000928.00000000""", 18446744073709551614, 741, 0, 741, 741, 0, 0 
 0 ," ""200.00000002""", 18446744073709551614, 4165219, 0, 4165219, 2861, 0, 0 
 0 ," ""1000000075c.00000000""", 18446744073709551614, 386, 0, 386, 386, 0, 0 
 1 ," ""200.00000002""", 18446744073709551614, 4168080, 0, 4168080, 2861, 0, 0 
 2 ," ""200.00000002""", 18446744073709551614, 4170941, 0, 4170941, 3357, 0, 0 
 3 ," ""1000000064a.00000000""", 18446744073709551614, 526, 0, 526, 526, 0, 0 
 2 ," ""1000000092b.00000000""", 18446744073709551614, 567, 0, 567, 567, 0, 0 
 0 ," ""200.00000002""", 18446744073709551614, 4174298, 0, 4174298, 2861, 0, 0 
 0 ," ""200.00000002""", 18446744073709551614, 4177159, 0, 4177159, 3357, 0, 0 
 3 ," ""200.00000002""", 18446744073709551614, 4180516, 0, 4180516, 13788, 0, 0 
 1 ," ""100000005f4.00000000""", 18446744073709551614, 1448, 0, 1448, 1448, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 0, 0, 0, 729509, 0, 0 
 1 ," ""10000000934.00000000""", 18446744073709551614, 481, 0, 481, 481, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 729509, 0, 729509, 2861, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 732370, 0, 732370, 3357, 0, 0 
 0 ," ""10000000619.00000000""", 18446744073709551614, 352, 0, 352, 352, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 735727, 0, 735727, 4774, 0, 0 
 0 ," ""1000000072e.00000000""", 18446744073709551614, 908, 0, 908, 908, 0, 0 
 2 ," ""10000000852.00000000""", 18446744073709551614, 454, 0, 454, 454, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 740501, 0, 740501, 2861, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 743362, 0, 743362, 3357, 0, 0 
 1 ," ""1000000068d.00000000""", 18446744073709551614, 187, 0, 187, 187, 0, 0 
 1 ," ""10000000796.00000000""", 18446744073709551614, 1204, 0, 1204, 1204, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 746719, 0, 746719, 2861, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 749580, 0, 749580, 3357, 0, 0 
 1 ," ""100000005fa.00000000""", 18446744073709551614, 418, 0, 418, 418, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 752937, 0, 752937, 3357, 0, 0 
 0 ," ""1000000063c.00000000""", 18446744073709551614, 1113, 0, 1113, 1113, 0, 0 
 2 ," ""100000008c6.00000000""", 18446744073709551614, 1243, 0, 1243, 1243, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 756294, 0, 756294, 2861, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 759155, 0, 759155, 3357, 0, 0 
 0 ," ""1000000068c.00000000""", 18446744073709551614, 430, 0, 430, 430, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 762512, 0, 762512, 3357, 0, 0 
 3 ," ""10000000652.00000000""", 18446744073709551614, 822, 0, 822, 822, 0, 0 
 3 ," ""1000000095e.00000000""", 18446744073709551614, 1215, 0, 1215, 1215, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 765869, 0, 765869, 2861, 0, 0 
 1 ," ""100000008d9.00000000""", 18446744073709551614, 589, 0, 589, 589, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 768730, 0, 768730, 2861, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 771591, 0, 771591, 3357, 0, 0 
 1 ," ""1000000060a.00000000""", 18446744073709551614, 3191, 0, 3191, 3191, 0, 0 
 3 ," ""1000000095a.00000000""", 18446744073709551614, 812, 0, 812, 812, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 774948, 0, 774948, 785680, 0, 0 
 3 ," ""10000000977.00000000""", 18446744073709551614, 422, 0, 422, 422, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 1560628, 0, 1560628, 2861, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 1563489, 0, 1563489, 3357, 0, 0 
 2 ," ""100000005e7.00000000""", 18446744073709551614, 136, 0, 136, 136, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 1566846, 0, 1566846, 3357, 0, 0 
 2 ," ""100000005ea.00000000""", 18446744073709551614, 413, 0, 413, 413, 0, 0 
 2 ," ""1000000098d.00000000""", 18446744073709551614, 1039, 0, 1039, 1039, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 1570203, 0, 1570203, 4278, 0, 0 
 2 ," ""10000000996.00000000""", 18446744073709551614, 225, 0, 225, 225, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 1574481, 0, 1574481, 2861, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 1577342, 0, 1577342, 3357, 0, 0 
 3 ," ""1000000088b.00000000""", 18446744073709551614, 344, 0, 344, 344, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 1580699, 0, 1580699, 3357, 0, 0 
 1 ," ""100000006ae.00000000""", 18446744073709551614, 3675, 0, 3675, 3675, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 1584056, 0, 1584056, 3357, 0, 0 
 2 ," ""10000000644.00000000""", 18446744073709551614, 892, 0, 892, 892, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 1587413, 0, 1587413, 3357, 0, 0 
 3 ," ""100000005f3.00000000""", 18446744073709551614, 464, 0, 464, 464, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 1590770, 0, 1590770, 3357, 0, 0 
 0 ," ""100000006cd.00000000""", 18446744073709551614, 985, 0, 985, 985, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 1594127, 0, 1594127, 3357, 0, 0 
 1 ," ""10000000889.00000000""", 18446744073709551614, 438, 0, 438, 438, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 1597484, 0, 1597484, 3357, 0, 0 
 3 ," ""100000006a8.00000000""", 18446744073709551614, 1588, 0, 1588, 1588, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 1600841, 0, 1600841, 3357, 0, 0 
 0 ," ""10000000859.00000000""", 18446744073709551614, 1438, 0, 1438, 1438, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 1604198, 0, 1604198, 3357, 0, 0 
 2 ," ""100000006ab.00000000""", 18446744073709551614, 753, 0, 753, 753, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 1607555, 0, 1607555, 714219, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2321774, 0, 2321774, 3357, 0, 0 
 0 ," ""10000000694.00000000""", 18446744073709551614, 2835, 0, 2835, 2835, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2325131, 0, 2325131, 3357, 0, 0 
 2 ," ""10000000947.00000000""", 18446744073709551614, 607, 0, 607, 607, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2328488, 0, 2328488, 4774, 0, 0 
 0 ," ""1000000099c.00000000""", 18446744073709551614, 517, 0, 517, 517, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2333262, 0, 2333262, 3357, 0, 0 
 3 ," ""10000000639.00000000""", 18446744073709551614, 545, 0, 545, 545, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2336619, 0, 2336619, 3357, 0, 0 
 3 ," ""100000007cb.00000000""", 18446744073709551614, 355, 0, 355, 355, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2339976, 0, 2339976, 3357, 0, 0 
 3 ," ""1000000080a.00000000""", 18446744073709551614, 593, 0, 593, 593, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2343333, 0, 2343333, 3357, 0, 0 
 3 ," ""1000000078d.00000000""", 18446744073709551614, 841, 0, 841, 841, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2346690, 0, 2346690, 3357, 0, 0 
 3 ," ""100000008cb.00000000""", 18446744073709551614, 2169, 0, 2169, 2169, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2350047, 0, 2350047, 3357, 0, 0 
 2 ," ""1000000061c.00000000""", 18446744073709551614, 620, 0, 620, 620, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2353404, 0, 2353404, 3357, 0, 0 
 3 ," ""100000005f7.00000000""", 18446744073709551614, 137, 0, 137, 137, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2356761, 0, 2356761, 3357, 0, 0 
 1 ," ""1000000099e.00000000""", 18446744073709551614, 2032, 0, 2032, 2032, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2360118, 0, 2360118, 2823, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2362941, 0, 2362941, 3357, 0, 0 
 1 ," ""100000006cb.00000000""", 18446744073709551614, 417, 0, 417, 417, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2366298, 0, 2366298, 3357, 0, 0 
 0 ," ""100000007e1.00000000""", 18446744073709551614, 920, 0, 920, 920, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2369655, 0, 2369655, 3357, 0, 0 
 0 ," ""100000007c7.00000000""", 18446744073709551614, 459, 0, 459, 459, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2373012, 0, 2373012, 3357, 0, 0 
 1 ," ""10000000818.00000000""", 18446744073709551614, 1461, 0, 1461, 1461, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2376369, 0, 2376369, 3357, 0, 0 
 1 ," ""100000006a9.00000000""", 18446744073709551614, 918, 0, 918, 918, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2379726, 0, 2379726, 3357, 0, 0 
 0 ," ""1000000065b.00000000""", 18446744073709551614, 606, 0, 606, 606, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2383083, 0, 2383083, 3357, 0, 0 
 0 ," ""100000005e6.00000000""", 18446744073709551614, 517, 0, 517, 517, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2386440, 0, 2386440, 3357, 0, 0 
 2 ," ""100000006dc.00000000""", 18446744073709551614, 2495, 0, 2495, 2495, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2389797, 0, 2389797, 4774, 0, 0 
 1 ," ""1000000072f.00000000""", 18446744073709551614, 150, 0, 150, 150, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2394571, 0, 2394571, 3357, 0, 0 
 1 ," ""1000000081a.00000000""", 18446744073709551614, 1874, 0, 1874, 1874, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2397928, 0, 2397928, 3357, 0, 0 
 2 ," ""100000007b0.00000000""", 18446744073709551614, 147, 0, 147, 147, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2401285, 0, 2401285, 3357, 0, 0 
 0 ," ""100000008e7.00000000""", 18446744073709551614, 1159, 0, 1159, 1159, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2404642, 0, 2404642, 3357, 0, 0 
 1 ," ""100000008c3.00000000""", 18446744073709551614, 237, 0, 237, 237, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2407999, 0, 2407999, 3357, 0, 0 
 0 ," ""10000000673.00000000""", 18446744073709551614, 1268, 0, 1268, 1268, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2411356, 0, 2411356, 3357, 0, 0 
 1 ," ""1000000090a.00000000""", 18446744073709551614, 1471, 0, 1471, 1471, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2414713, 0, 2414713, 3357, 0, 0 
 2 ," ""10000000602.00000000""", 18446744073709551614, 794, 0, 794, 794, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2418070, 0, 2418070, 79044, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2497114, 0, 2497114, 3357, 0, 0 
 2 ," ""1000000063e.00000000""", 18446744073709551614, 855, 0, 855, 855, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2500471, 0, 2500471, 3357, 0, 0 
 1 ," ""10000000611.00000000""", 18446744073709551614, 364, 0, 364, 364, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2503828, 0, 2503828, 3357, 0, 0 
 3 ," ""100000005e2.00000000""", 18446744073709551614, 937, 0, 937, 937, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2507185, 0, 2507185, 3357, 0, 0 
 3 ," ""10000000688.00000000""", 18446744073709551614, 335, 0, 335, 335, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2510542, 0, 2510542, 3357, 0, 0 
 2 ," ""1000000070e.00000000""", 18446744073709551614, 1872, 0, 1872, 1872, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2513899, 0, 2513899, 3357, 0, 0 
 3 ," ""100000007a7.00000000""", 18446744073709551614, 1092, 0, 1092, 1092, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2517256, 0, 2517256, 3357, 0, 0 
 0 ," ""10000000883.00000000""", 18446744073709551614, 752, 0, 752, 752, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2520613, 0, 2520613, 3357, 0, 0 
 1 ," ""10000000659.00000000""", 18446744073709551614, 813, 0, 813, 813, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2523970, 0, 2523970, 4774, 0, 0 
 2 ," ""10000000781.00000000""", 18446744073709551614, 1780, 0, 1780, 1780, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2528744, 0, 2528744, 3357, 0, 0 
 3 ," ""100000008ac.00000000""", 18446744073709551614, 198, 0, 198, 198, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2532101, 0, 2532101, 3357, 0, 0 
 2 ," ""1000000083a.00000000""", 18446744073709551614, 1354, 0, 1354, 1354, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2535458, 0, 2535458, 3357, 0, 0 
 2 ," ""100000008b6.00000000""", 18446744073709551614, 658, 0, 658, 658, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2538815, 0, 2538815, 3357, 0, 0 
 2 ," ""100000008c9.00000000""", 18446744073709551614, 4627, 0, 4627, 4627, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2542172, 0, 2542172, 3357, 0, 0 
 3 ," ""10000000921.00000000""", 18446744073709551614, 500, 0, 500, 500, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2545529, 0, 2545529, 3357, 0, 0 
 0 ," ""1000000076b.00000000""", 18446744073709551614, 1107, 0, 1107, 1107, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2548886, 0, 2548886, 3357, 0, 0 
 2 ," ""100000008c2.00000000""", 18446744073709551614, 598, 0, 598, 598, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2552243, 0, 2552243, 3357, 0, 0 
 1 ," ""10000000922.00000000""", 18446744073709551614, 830, 0, 830, 830, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2555600, 0, 2555600, 112920, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2668520, 0, 2668520, 3357, 0, 0 
 2 ," ""100000006d8.00000000""", 18446744073709551614, 51, 0, 51, 51, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2671877, 0, 2671877, 3357, 0, 0 
 0 ," ""1000000060c.00000000""", 18446744073709551614, 1835, 0, 1835, 1835, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2675234, 0, 2675234, 3357, 0, 0 
 3 ," ""1000000064f.00000000""", 18446744073709551614, 535, 0, 535, 535, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2678591, 0, 2678591, 3357, 0, 0 
 3 ," ""10000000733.00000000""", 18446744073709551614, 900, 0, 900, 900, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2681948, 0, 2681948, 3357, 0, 0 
 0 ," ""1000000091e.00000000""", 18446744073709551614, 1160, 0, 1160, 1160, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2685305, 0, 2685305, 3357, 0, 0 
 0 ," ""10000000671.00000000""", 18446744073709551614, 2433, 0, 2433, 2433, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2688662, 0, 2688662, 3357, 0, 0 
 1 ," ""1000000079b.00000000""", 18446744073709551614, 2398, 0, 2398, 2398, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2692019, 0, 2692019, 3357, 0, 0 
 3 ," ""100000007ee.00000000""", 18446744073709551614, 130, 0, 130, 130, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2695376, 0, 2695376, 3357, 0, 0 
 3 ," ""10000000949.00000000""", 18446744073709551614, 4258, 0, 4258, 4258, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2698733, 0, 2698733, 4774, 0, 0 
 0 ," ""10000000822.00000000""", 18446744073709551614, 1567, 0, 1567, 1567, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2703507, 0, 2703507, 3357, 0, 0 
 3 ," ""10000000965.00000000""", 18446744073709551614, 543, 0, 543, 543, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2706864, 0, 2706864, 3357, 0, 0 
 3 ," ""10000000681.00000000""", 18446744073709551614, 1878, 0, 1878, 1878, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2710221, 0, 2710221, 3357, 0, 0 
 3 ," ""10000000828.00000000""", 18446744073709551614, 697, 0, 697, 697, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2713578, 0, 2713578, 3357, 0, 0 
 0 ," ""10000000857.00000000""", 18446744073709551614, 1272, 0, 1272, 1272, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2716935, 0, 2716935, 3357, 0, 0 
 0 ," ""100000008eb.00000000""", 18446744073709551614, 129, 0, 129, 129, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2720292, 0, 2720292, 3357, 0, 0 
 3 ," ""10000000846.00000000""", 18446744073709551614, 3129, 0, 3129, 3129, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2723649, 0, 2723649, 3357, 0, 0 
 3 ," ""100000006b4.00000000""", 18446744073709551614, 120, 0, 120, 120, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2727006, 0, 2727006, 3357, 0, 0 
 1 ," ""100000008e8.00000000""", 18446744073709551614, 31, 0, 31, 31, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2730363, 0, 2730363, 42345, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2772708, 0, 2772708, 3357, 0, 0 
 2 ," ""10000000787.00000000""", 18446744073709551614, 1407, 0, 1407, 1407, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2776065, 0, 2776065, 3357, 0, 0 
 1 ," ""10000000732.00000000""", 18446744073709551614, 1147, 0, 1147, 1147, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2779422, 0, 2779422, 3357, 0, 0 
 3 ," ""10000000608.00000000""", 18446744073709551614, 736, 0, 736, 736, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2782779, 0, 2782779, 3357, 0, 0 
 1 ," ""1000000072d.00000000""", 18446744073709551614, 720, 0, 720, 720, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2786136, 0, 2786136, 3357, 0, 0 
 0 ," ""10000000830.00000000""", 18446744073709551614, 134, 0, 134, 134, 0, 0 
 3 ," ""200.00000003""", 18446744073709551614, 2789493, 0, 2789493, 3357, 0, 0 
 0 ," ""1000000070c.00000000""", 18446744073709551614, 2492, 0, 2492, 2492, 0, 0 
 1 ," ""200.00000003""", 18446744073709551614, 2792850, 0, 2792850, 3357, 0, 0 
 1 ," ""10000000718.00000000""", 18446744073709551614, 1607, 0, 1607, 1607, 0, 0 
 0 ," ""200.00000003""", 18446744073709551614, 2796207, 0, 2796207, 3357, 0, 0 
 3 ," ""100000007ea.00000000""", 18446744073709551614, 2104, 0, 2104, 2104, 0, 0 
 2 ," ""200.00000003""", 18446744073709551614, 2799564, 0, 2799564, 3357, 0, 0 
 3 ," ""1000000089b.00000000""", 18446744073709551614, 2504, 0, 2504, 2504, 0, 0 
